ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2023;SAO ROQUE;ARACARIGUAMA;1;0;0;0;0;0;0;98,95;0,79;0,26
2023;SAO ROQUE;IBIUNA;1;0;0;0;99,24;0,48;0,28;96,76;2,29;0,95
2023;SAO ROQUE;MAIRINQUE;1;0;0;0;0;0;0;97,65;1,44;0,91
2023;SAO ROQUE;SAO ROQUE;1;0;0;0;0;0;0;96,81;2,34;0,85
2023;SAO ROQUE;VARGEM GRANDE PAULISTA;1;0;0;0;98,91;0,83;0,26;97,53;1,71;0,76
2023;SAO VICENTE;ITANHAEM;1;100;0;0;98,9;0,99;0,11;97,59;2,22;0,19
2023;SAO VICENTE;MONGAGUA;1;100;0;0;100;0;0;98,65;1,21;0,14
2023;SAO VICENTE;PERUIBE;1;100;0;0;99,55;0,31;0,14;97,66;2,29;0,05
2023;SAO VICENTE;PRAIA GRANDE;1;87,5;12,5;0;97,2;2,66;0,14;97,11;2,42;0,47
2023;SAO VICENTE;SAO VICENTE;1;96,43;3,57;0;98,1;1,82;0,08;95,25;4,55;0,2
2023;SERTAOZINHO;BARRINHA;1;0;0;0;0;0;0;97,96;2,04;0
2023;SERTAOZINHO;DUMONT;1;0;0;0;0;0;0;99,37;0,63;0
2023;SERTAOZINHO;JARDINOPOLIS;1;0;0;0;0;0;0;98,23;1,59;0,18
2023;SERTAOZINHO;PITANGUEIRAS;1;0;0;0;98,04;1,96;0;97,91;2,09;0
2023;SERTAOZINHO;PONTAL;1;0;0;0;99,85;0,15;0;96,31;3,69;0
2023;SERTAOZINHO;SERTAOZINHO;1;100;0;0;99,48;0,46;0,06;99,24;0,76;0
2023;SERTAOZINHO;TERRA ROXA;1;0;0;0;0;0;0;99,57;0,43;0
2023;SERTAOZINHO;VIRADOURO;1;0;0;0;99,54;0,46;0;97,83;2,17;0
2023;SOROCABA;SOROCABA;1;99,96;0,02;0,02;99,25;0,64;0,11;97,53;1,64;0,83
2023;SUL 1;SAO PAULO;1;99,67;0,29;0,04;96,24;3,54;0,22;91,48;8,04;0,48
2023;SUL 2;SAO PAULO;1;99,62;0,32;0,06;96,86;3,02;0,12;92,8;6,01;1,19
2023;SUL 3;SAO PAULO;1;99,17;0,77;0,06;92,56;7,15;0,29;88,2;10,81;0,99
2023;SUMARE;HORTOLANDIA;1;100;0;0;98,42;1,51;0,07;96,13;3,77;0,1
2023;SUMARE;PAULINIA;1;0;0;0;96,56;3,44;0;90,51;8,81;0,68
2023;SUMARE;SUMARE;1;99,58;0,37;0,05;97,47;2,2;0,33;94,88;4,17;0,95
2023;SUZANO;FERRAZ DE VASCONCELOS;1;0;0;0;97,83;2,03;0,14;95,5;4,42;0,08
2023;SUZANO;SUZANO;1;99,64;0,34;0,02;98,26;1,69;0,05;95,02;4,83;0,15
2023;TABOAO DA SERRA;EMBU DAS ARTES;1;99,96;0,04;0;98,64;1,16;0,2;95,76;3,54;0,7
2023;TABOAO DA SERRA;TABOAO DA SERRA;1;99,54;0,23;0,23;98,2;1,75;0,05;94,66;4,99;0,35
2023;TAQUARITINGA;BORBOREMA;1;100;0;0;99,83;0,17;0;100;0;0
2023;TAQUARITINGA;CANDIDO RODRIGUES;1;0;0;0;0;0;0;100;0;0
2023;TAQUARITINGA;DOBRADA;1;100;0;0;99,79;0,21;0;98,99;1,01;0
2023;TAQUARITINGA;FERNANDO PRESTES;1;0;0;0;0;0;0;100;0;0
2023;TAQUARITINGA;IBITINGA;1;100;0;0;99,96;0,04;0;99,4;0,6;0
2023;TAQUARITINGA;ITAPOLIS;1;100;0;0;100;0;0;99,3;0,7;0
2023;TAQUARITINGA;PIRANGI;1;0;0;0;100;0;0;100;0;0
2023;TAQUARITINGA;SANTA ERNESTINA;1;0;0;0;100;0;0;100;0;0
2023;TAQUARITINGA;TABATINGA;1;100;0;0;100;0;0;97,67;2,33;0
2023;TAQUARITINGA;TAQUARITINGA;1;0;0;0;99,89;0,11;0;100;0;0
2023;TAQUARITINGA;VISTA ALEGRE DO ALTO;1;0;0;0;100;0;0;100;0;0
2023;TAUBATE;CACAPAVA;1;0;0;0;97,45;2,16;0,39;94,67;4,42;0,91
2023;TAUBATE;JAMBEIRO;1;0;0;0;0;0;0;96,46;3,54;0
2023;TAUBATE;LAGOINHA;1;0;0;0;98,15;1,85;0;96,77;3,23;0
2023;TAUBATE;NATIVIDADE DA SERRA;1;0;0;0;99,37;0,63;0;98,94;1,06;0
2023;TAUBATE;PARAIBUNA;1;0;0;0;98;2;0;90,7;9,3;0
2023;TAUBATE;REDENCAO DA SERRA;1;0;0;0;100;0;0;100;0;0
2023;TAUBATE;SAO LUIZ DO PARAITINGA;1;0;0;0;0;0;0;98,01;1,99;0
2023;TAUBATE;TAUBATE;1;100;0;0;100;0;0;95,65;4;0,35
2023;TUPA;ARCO-IRIS;1;100;0;0;95,83;4,17;0;98;2;0
2023;TUPA;BASTOS;1;0;0;0;99,8;0,2;0;99,26;0,74;0
2023;TUPA;HERCULANDIA;1;0;0;0;94,4;5,6;0;87,27;12,73;0
2023;TUPA;IACRI;1;100;0;0;99,63;0,37;0;97,48;2,52;0
2023;TUPA;JOAO RAMALHO;1;0;0;0;100;0;0;96,49;3,51;0
2023;TUPA;PARAPUA;1;0;0;0;100;0;0;99,48;0,52;0
2023;TUPA;QUATA;1;0;0;0;96,4;3,6;0;94,21;5,79;0
2023;TUPA;QUEIROZ;1;0;0;0;100;0;0;99,2;0,8;0
2023;TUPA;QUINTANA;1;0;0;0;97,78;2,22;0;94,81;5,19;0
2023;TUPA;RANCHARIA;1;100;0;0;99,76;0,24;0;97,11;2,89;0
2023;TUPA;RINOPOLIS;1;100;0;0;99,75;0,25;0;98,94;1,06;0
2023;TUPA;TUPA;1;99,8;0,2;0;98,46;1,5;0,04;98,87;0,97;0,16
2023;VOTORANTIM;ARACOIABA DA SERRA;1;0;0;0;0;0;0;98,81;0,37;0,82
2023;VOTORANTIM;CAPELA DO ALTO;1;0;0;0;0;0;0;99,85;0;0,15
2023;VOTORANTIM;PIEDADE;1;0;0;0;99,41;0,28;0,31;97,6;0,83;1,57
2023;VOTORANTIM;PILAR DO SUL;1;0;0;0;99,37;0,49;0,14;96,88;0,72;2,4
2023;VOTORANTIM;SALTO DE PIRAPORA;1;100;0;0;97,83;1,17;1;93,08;2,09;4,83
2023;VOTORANTIM;TAPIRAI;1;0;0;0;99,79;0,21;0;99,65;0,35;0
2023;VOTORANTIM;VOTORANTIM;1;0;0;0;98,98;0,64;0,38;97,81;1,24;0,95
2023;VOTUPORANGA;ALVARES FLORENCE;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;AMERICO DE CAMPOS;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;CARDOSO;1;100;0;0;99,59;0,41;0;99,53;0,47;0
2023;VOTUPORANGA;COSMORAMA;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;FLOREAL;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;GASTAO VIDIGAL;1;100;0;0;98,24;1,76;0;97,96;2,04;0
2023;VOTUPORANGA;MACAUBAL;1;0;0;0;100;0;0;99,48;0,52;0
2023;VOTUPORANGA;MONCOES;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;NHANDEARA;1;100;0;0;100;0;0;97,26;0;2,74
2023;VOTUPORANGA;NOVA CASTILHO;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;NOVA LUZITANIA;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;PARISI;1;0;0;0;100;0;0;100;0;0
2023;VOTUPORANGA;PAULO DE FARIA;1;0;0;0;0;0;0;100;0;0
2023;VOTUPORANGA;PONTES GESTAL;1;0;0;0;98,96;1,04;0;100;0;0
2023;VOTUPORANGA;RIOLANDIA;1;0;0;0;0;0;0;99,64;0,36;0
2023;VOTUPORANGA;SEBASTIANOPOLIS DO SUL;1;0;0;0;100;0;0;98;2;0
2023;VOTUPORANGA;VALENTIM GENTIL;1;0;0;0;99,84;0,16;0;100;0;0
2023;VOTUPORANGA;VOTUPORANGA;1;0;0;0;100;0;0;98,93;1,07;0
