NO_REGIAO,NO_UF,NO_MUNICIPIO,NO_ENTIDADE,IN_INTERNET_ALUNOS,QT_TABLET_ALUNO,IN_LABORATORIO_INFORMATICA,IN_BIBLIOTECA,IN_ALIMENTACAO,IN_REFEITORIO,IN_AGUA_POTAVEL,IN_ENERGIA_REDE_PUBLICA,IN_ESGOTO_REDE_PUBLICA,IN_BANHEIRO,IN_QUADRA_ESPORTES
Sudeste,São Paulo,São Paulo,EMEF ANA MARIA ALVES BENETTI PROFA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV SANTA MARIA GORETE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JULIO FRANCISCO DE SOUZA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,COLEGIO NOVE DE JULHO UND IV,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEL JTO A EE DONA ZALINA ROLIM,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,JUAN CARLOS ONETTI ESCRITOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUCAO ADOLESC JARDIM SAO LUIZ II CI,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEU CEI PARAISOPOLIS,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEU EMEI PARAISOPOLIS,Não,60.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEU EMEF PARAISOPOLIS,Não,838.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR JARDIM SOARES II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,NOVE DE JULHO COLEGIO UNIDADE III,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ENCARNACAO GIMENEZ MARTINEZ LUCAS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PAZ NOS VALES,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC NOVA VIDA CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC PAULISTA CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC BELA VISTA CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC VILA GUILHERME CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SAMARITANINHOS IV,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV TIA DORA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,NOE RODRIGUES PADRE,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR APARECIDA DAS GRACAS SILVA ROSEIRA,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR SIMONE AGNALDA FERREIRA,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART BERCARIO ANJO DA GUARDA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEI VILA EMA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF ALEX MARTINS COSTA PROF MAESTRO,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF CONSTELACAO DO INDIO,Não,32.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF CARLOS FRANCISCO GASPAR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF GENY MARIA MUNIZ ALMEIDA KLEIN PUSSINELLI PROFA,Não,11.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEU CEI PARELHEIROS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEU EMEI MAGDA FERREIRA DA SILVA CARVALHO PROFA,Não,60.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,JOSE EPHIM MINDLIN,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV RAIO DE ESPERANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF MARTIN LUTHER KING JR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF PARQUE BOA ESPERANCA II,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR ELITE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV BERNARDO SANTANA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESPACO DA COMUNIDADE VIII,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF VIRGINIA LORISA ZEITOUNIAN CAMARGO PROFA,Sim,35.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART O REI LEAO RECANTO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF SOCRATES BRASILEIRO SAMPAIO DE SOUSA VIEIRA DE OLIVEIRA,Sim,873.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR PARQUE NOVO MUNDO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF CAMPO LIMPO II,Sim,780.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF CAMPO LIMPO III -LUISA ROSARIA DE OLIVEIRA DIAS,Sim,824.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF MARLI FERRAZ TORRES BONFIM,Sim,699.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV CORA CORALINA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEI JARDIM NOVO PARELHEIROS I,Não,60.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR SER FELIZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF M BOI MIRIM I,Sim,609.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF MILLOR FERNANDES JORNALISTA,Não,864.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF MEIRE DE JESUS RIBEIRO PROF,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV JOAO FERNANDES II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF JOEL FERNANDES DE SOUZA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF JURANDI GOMES DE ARAUJO PROF,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF BADRA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,SESI 434 CENTRO EDUCACIONAL,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF JOSE FRANCISCO CAVALCANTE PROF,Sim,535.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF ALDINA ANALIA AGOSTINHA TADDEO CONDE PROFA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF GILBERTO DUPAS PROF,Não,11.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV LUZ DO TERCEIRO MILENIO I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,KINDY ESCOLA AMERICANA BILINGUE,Sim,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ALICERCE ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,VIDAS COLEGIO,Sim,4.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART RECANTO DOS PERALTAS E E I,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART AIDA VISCONDE BASTOS,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EDUKANDARIUM MONDINI COLEGIO,Sim,6.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,24 DE MAIO COLEGIO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,DOM BOSCO COLEGIO UNIDADE IV,Sim,25.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF ELIANE BENUTE LESSA AYRES GONCALVES PROFESSORA- NANY BENUTE,Não,20.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF ALICE MEIRELLES REIS PROFA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEI RECANTO DOS HUMILDES I,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV SAMARITANINHOS VIII,Não,2.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VALTER JACONI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART INSTITUICAO EDUCACIONAL RECREACAO INFANTIL MONDRIAN,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV PROFESSOR TEIXEIRA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI DIRET INDIANOPOLIS,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR ESPACO DA COMUNIDADE IV,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ACONCHEGO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF JARDIM PAULO VI,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF VILA MUNCK,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE OURO PRETO CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE SAO PAULO CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CIDADE TIRADENTES ETEC DE,Não,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,TAKASHI MORITA ETEC,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV VOVO SEBASTIAO SIQUEIRA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV TIA ADELIA NERI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV DORINHA TIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV LOUIS MARIE IRMA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,HARMONIA COLEGIO,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CEDRINHO III,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV CEDRINHO IV,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,PAULISTA INSTITUICAO DE ENSINO UNIDADE II,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV SAO JOSE DE VILA PALMEIRAS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV RAFA GIRE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ARUANA COLEGIO,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF M BOI MIRIM II,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,NOVA CIENCIA ESCOLA,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,PUERI VITAE COLEGIO,Sim,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,LIDIA CRUZ COLEGIO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,AUBRICK ESCOLA BILINGUE MULTICULTURAL,Sim,59.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART PAULO DE AVELAR COLEGIO,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV JARDIM DA ALEGRIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,AB SABIN COLEGIO,Sim,2.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,DELL ARINGA COLEGIO DE ED INFANTIL E ENSINO FUNDAMENTAL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR CANTINHO DA TIA ISAURA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART ESPACO CRESCER,Não,5.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV NOSSA SENHORA APARECIDA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV RECANTO DOS SONHOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VARGEM GRANDE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CORA CORALINA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,LUZ DO FUTURO EEIEF UNIDADE II,Sim,1.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,MDB SANTA MARIA,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV BRINCANDO COM A GENTE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV MUNDO ENCANTADO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SER FELIZ III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV JESUS MENINO III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JESUS REI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR JARAGUA I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEL JTO A EE ANHANGUERA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE TOPAZIO CI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV THEREZINHA PIMENTEL PUCCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC JOAO DO PULO CI,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,NAE NUCLEO ARTE EDUCACAO,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV MAYARA ESPERANCA E VIDA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ALPS LAJEADO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JOAO FERNANDES XI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CASTELO DO SABER ESCOLA DE EDUCACAO INFANTIL,Sim,15.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,PEGASUS COLEGIO,Não,3.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ANJOS DA ESPERANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,RECREANDO COLEGIO,Sim,3.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,RA-TIBUM II ESCOLA DE EDUCACAO INFANTIL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR NORA AULER DE ARRUDA BOTELHO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART TIA NEVE E E I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV GRANDE PRINCIPE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR NOVE DE JULHO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV UNIVERSO DA CRIANCA III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV RAFA GIRE IV,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CANTINHO DA PAZ I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR JOAO FERNANDES XII,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SAO JOSE OPERARIO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESPACO KAIROS VIII,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR SANTO AMARO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CAMINHAR E CRESCER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV THEREZINHA HELENA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JOSE AMADO DOS SANTOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CHAPEUZINHO AMARELO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SEMENTE DE ESPERANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PEQUENOS AVENTUREIROS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR MARTA TERESINHA GODINHO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV MAE DE DEUS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,SAGRADO CORACAO CENTRO EDUCACIONAL,Não,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ANGLICANA JULIAN THOMAS - UN III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR GLEBA SAO FRANCISCO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR MARIA PENHA NASCIMENTO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR TIQUATIRA I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,HENRY WALLON ESCOLA,Não,10.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR JOAO FERNANDES III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR PILAR FUENTES ROMEU,Não,3.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CENTRO DE ATEND SOCIOEDUC AO ADOLESC ONIX CI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART BABY PRIME BERCARIO E EDUCACAO INFANTIL,Não,2.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV MUNDO DOS SONHOS III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SOSSEGO DA MAMAE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV GABRIELA MISTRAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,JARDIM PEDRA BRANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART ESTRELINHA MAGICA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART GUAIAUNA COLEGIO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR ADHEMAR FERREIRA CASTILHO PROF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CARLOS ESTEVAM ALDO MARTINS PROFESSOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEI MARIA THEREZA FUMAGALLI PROFA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
