Unnamed: 0,Municipio,Total Abandono Escolar,Região,UF,Acesso à internet para alunos,Quantidade de tablets para alunos,Acesso ao Laboratório de informática,Acesso à Biblioteca,Acesso à Alimentação,Acesso ao Refeitório,Acesso à Água potável,Acesso à Energia elétrica da rede pública,Acesso à Esgoto da rede pública,Acesso ao Banheiro,Acesso à Quadra de esportes
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"1,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"5,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
256,ITAPECERICA DA SERRA,"1,35",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"2,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"3,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"1,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"30,0",Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"1,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"30,0",Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"6,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"1,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"8,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"5,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"4,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
257,ITAPETININGA,"0,6",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
