ano,unidade_geografica,regiao,localizacao,dependencia_administrativa,grupo_de_abandono,taxa_abandono,renda_media
2013,Sergipe,Nordeste,Urbana,Pública,Ensino Fundamental,5.5,2229
2013,Sergipe,Nordeste,Urbana,Privada,Ensino Fundamental,0.3,2229
2013,Sergipe,Nordeste,Urbana,Municipal,Ensino Fundamental,5.2,2229
2013,Sergipe,Nordeste,Urbana,Federal,Ensino Fundamental,1.7,2229
2013,Sergipe,Nordeste,Urbana,Estadual,Ensino Fundamental,6.1,2229
2013,Bahia,Nordeste,Total,Total,Ensino Fundamental,4.4,1944
2013,Bahia,Nordeste,Total,Pública,Ensino Fundamental,5.0,1944
2013,Bahia,Nordeste,Total,Privada,Ensino Fundamental,0.4,1944
2013,Bahia,Nordeste,Total,Municipal,Ensino Fundamental,4.9,1944
2013,Bahia,Nordeste,Total,Federal,Ensino Fundamental,0.0,1944
2013,Bahia,Nordeste,Total,Estadual,Ensino Fundamental,5.4,1944
2013,Bahia,Nordeste,Rural,Total,Ensino Fundamental,4.5,1944
2013,Bahia,Nordeste,Rural,Pública,Ensino Fundamental,4.6,1944
2013,Bahia,Nordeste,Rural,Privada,Ensino Fundamental,0.8,1944
2013,Bahia,Nordeste,Rural,Municipal,Ensino Fundamental,4.6,1944
2013,Bahia,Nordeste,Rural,Estadual,Ensino Fundamental,4.9,1944
2013,Bahia,Nordeste,Urbana,Total,Ensino Fundamental,4.3,1944
2013,Bahia,Nordeste,Urbana,Pública,Ensino Fundamental,5.2,1944
2013,Bahia,Nordeste,Urbana,Privada,Ensino Fundamental,0.4,1944
2013,Bahia,Nordeste,Urbana,Municipal,Ensino Fundamental,5.1,1944
2013,Bahia,Nordeste,Urbana,Federal,Ensino Fundamental,0.0,1944
2013,Bahia,Nordeste,Urbana,Estadual,Ensino Fundamental,5.4,1944
2013,Minas Gerais,Sudeste,Total,Total,Ensino Fundamental,1.5,2533
2013,Minas Gerais,Sudeste,Total,Pública,Ensino Fundamental,1.6,2533
2013,Minas Gerais,Sudeste,Total,Privada,Ensino Fundamental,0.1,2533
2013,Minas Gerais,Sudeste,Total,Municipal,Ensino Fundamental,1.0,2533
2013,Minas Gerais,Sudeste,Total,Federal,Ensino Fundamental,0.0,2533
2013,Minas Gerais,Sudeste,Total,Estadual,Ensino Fundamental,2.3,2533
2013,Minas Gerais,Sudeste,Rural,Total,Ensino Fundamental,1.2,2533
2013,Minas Gerais,Sudeste,Rural,Pública,Ensino Fundamental,1.2,2533
2013,Minas Gerais,Sudeste,Rural,Privada,Ensino Fundamental,1.1,2533
2013,Minas Gerais,Sudeste,Rural,Municipal,Ensino Fundamental,1.0,2533
2013,Minas Gerais,Sudeste,Rural,Estadual,Ensino Fundamental,2.0,2533
2013,Minas Gerais,Sudeste,Urbana,Total,Ensino Fundamental,1.5,2533
2013,Minas Gerais,Sudeste,Urbana,Pública,Ensino Fundamental,1.7,2533
2013,Minas Gerais,Sudeste,Urbana,Privada,Ensino Fundamental,0.1,2533
2013,Minas Gerais,Sudeste,Urbana,Municipal,Ensino Fundamental,1.0,2533
2013,Minas Gerais,Sudeste,Urbana,Federal,Ensino Fundamental,0.0,2533
2013,Minas Gerais,Sudeste,Urbana,Estadual,Ensino Fundamental,2.3,2533
2013,Espírito Santo,Sudeste,Total,Total,Ensino Fundamental,1.3,2772
2013,Espírito Santo,Sudeste,Total,Pública,Ensino Fundamental,1.5,2772
2013,Espírito Santo,Sudeste,Total,Privada,Ensino Fundamental,0.1,2772
2013,Espírito Santo,Sudeste,Total,Municipal,Ensino Fundamental,1.2,2772
2013,Espírito Santo,Sudeste,Total,Estadual,Ensino Fundamental,2.1,2772
2013,Espírito Santo,Sudeste,Rural,Total,Ensino Fundamental,0.9,2772
2013,Espírito Santo,Sudeste,Rural,Pública,Ensino Fundamental,0.9,2772
2013,Espírito Santo,Sudeste,Rural,Privada,Ensino Fundamental,2.8,2772
2013,Espírito Santo,Sudeste,Rural,Municipal,Ensino Fundamental,0.9,2772
2013,Espírito Santo,Sudeste,Rural,Estadual,Ensino Fundamental,0.9,2772
2013,Espírito Santo,Sudeste,Urbana,Total,Ensino Fundamental,1.4,2772
2013,Espírito Santo,Sudeste,Urbana,Pública,Ensino Fundamental,1.5,2772
2013,Espírito Santo,Sudeste,Urbana,Privada,Ensino Fundamental,0.1,2772
2013,Espírito Santo,Sudeste,Urbana,Municipal,Ensino Fundamental,1.3,2772
2013,Espírito Santo,Sudeste,Urbana,Estadual,Ensino Fundamental,2.3,2772
2013,Rio de Janeiro,Sudeste,Total,Total,Ensino Fundamental,1.5,3138
2013,Rio de Janeiro,Sudeste,Total,Pública,Ensino Fundamental,2.1,3138
2013,Rio de Janeiro,Sudeste,Total,Privada,Ensino Fundamental,0.3,3138
2013,Rio de Janeiro,Sudeste,Total,Municipal,Ensino Fundamental,1.8,3138
2013,Rio de Janeiro,Sudeste,Total,Federal,Ensino Fundamental,0.1,3138
2013,Rio de Janeiro,Sudeste,Total,Estadual,Ensino Fundamental,3.6,3138
2013,Rio de Janeiro,Sudeste,Rural,Total,Ensino Fundamental,1.5,3138
2013,Rio de Janeiro,Sudeste,Rural,Pública,Ensino Fundamental,1.5,3138
2013,Rio de Janeiro,Sudeste,Rural,Privada,Ensino Fundamental,0.4,3138
2013,Rio de Janeiro,Sudeste,Rural,Municipal,Ensino Fundamental,1.4,3138
2013,Rio de Janeiro,Sudeste,Rural,Estadual,Ensino Fundamental,2.6,3138
2013,Rio de Janeiro,Sudeste,Urbana,Total,Ensino Fundamental,1.6,3138
2013,Rio de Janeiro,Sudeste,Urbana,Pública,Ensino Fundamental,2.1,3138
2013,Rio de Janeiro,Sudeste,Urbana,Privada,Ensino Fundamental,0.2,3138
2013,Rio de Janeiro,Sudeste,Urbana,Municipal,Ensino Fundamental,1.8,3138
2013,Rio de Janeiro,Sudeste,Urbana,Federal,Ensino Fundamental,0.1,3138
2013,Rio de Janeiro,Sudeste,Urbana,Estadual,Ensino Fundamental,3.6,3138
2013,São Paulo,Sudeste,Total,Total,Ensino Fundamental,0.9,3757
2013,São Paulo,Sudeste,Total,Pública,Ensino Fundamental,1.1,3757
2013,São Paulo,Sudeste,Total,Privada,Ensino Fundamental,0.0,3757
2013,São Paulo,Sudeste,Total,Municipal,Ensino Fundamental,0.6,3757
2013,São Paulo,Sudeste,Total,Federal,Ensino Fundamental,0.0,3757
2013,São Paulo,Sudeste,Total,Estadual,Ensino Fundamental,1.6,3757
2013,São Paulo,Sudeste,Rural,Total,Ensino Fundamental,0.5,3757
2013,São Paulo,Sudeste,Rural,Pública,Ensino Fundamental,0.6,3757
2013,São Paulo,Sudeste,Rural,Privada,Ensino Fundamental,0.0,3757
2013,São Paulo,Sudeste,Rural,Municipal,Ensino Fundamental,0.3,3757
2013,São Paulo,Sudeste,Rural,Estadual,Ensino Fundamental,1.2,3757
2013,São Paulo,Sudeste,Urbana,Total,Ensino Fundamental,0.9,3757
2013,São Paulo,Sudeste,Urbana,Pública,Ensino Fundamental,1.1,3757
2013,São Paulo,Sudeste,Urbana,Privada,Ensino Fundamental,0.0,3757
2013,São Paulo,Sudeste,Urbana,Municipal,Ensino Fundamental,0.6,3757
2013,São Paulo,Sudeste,Urbana,Federal,Ensino Fundamental,0.0,3757
2013,São Paulo,Sudeste,Urbana,Estadual,Ensino Fundamental,1.6,3757
2013,Paraná,Sul,Total,Total,Ensino Fundamental,1.4,3251
2013,Paraná,Sul,Total,Pública,Ensino Fundamental,1.6,3251
2013,Paraná,Sul,Total,Privada,Ensino Fundamental,0.0,3251
2013,Paraná,Sul,Total,Municipal,Ensino Fundamental,0.3,3251
2013,Paraná,Sul,Total,Federal,Ensino Fundamental,0.0,3251
2013,Paraná,Sul,Total,Estadual,Ensino Fundamental,3.2,3251
2013,Paraná,Sul,Rural,Total,Ensino Fundamental,1.2,3251
2013,Paraná,Sul,Rural,Pública,Ensino Fundamental,1.1,3251
2013,Paraná,Sul,Rural,Privada,Ensino Fundamental,0.9,3251
2013,Paraná,Sul,Rural,Municipal,Ensino Fundamental,0.3,3251
2013,Paraná,Sul,Rural,Estadual,Ensino Fundamental,2.4,3251
2013,Paraná,Sul,Urbana,Total,Ensino Fundamental,1.4,3251
2013,Paraná,Sul,Urbana,Pública,Ensino Fundamental,1.7,3251
2013,Paraná,Sul,Urbana,Privada,Ensino Fundamental,0.0,3251
2013,Paraná,Sul,Urbana,Municipal,Ensino Fundamental,0.2,3251
2013,Paraná,Sul,Urbana,Federal,Ensino Fundamental,0.0,3251
2013,Paraná,Sul,Urbana,Estadual,Ensino Fundamental,3.2,3251
2013,Santa Catarina,Sul,Total,Total,Ensino Fundamental,0.7,3192
2013,Santa Catarina,Sul,Total,Pública,Ensino Fundamental,0.8,3192
2013,Santa Catarina,Sul,Total,Privada,Ensino Fundamental,0.1,3192
2013,Santa Catarina,Sul,Total,Municipal,Ensino Fundamental,0.5,3192
2013,Santa Catarina,Sul,Total,Federal,Ensino Fundamental,0.0,3192
2013,Santa Catarina,Sul,Total,Estadual,Ensino Fundamental,1.0,3192
2013,Santa Catarina,Sul,Rural,Total,Ensino Fundamental,0.5,3192
2013,Santa Catarina,Sul,Rural,Pública,Ensino Fundamental,0.5,3192
2013,Santa Catarina,Sul,Rural,Municipal,Ensino Fundamental,0.3,3192
2013,Santa Catarina,Sul,Rural,Estadual,Ensino Fundamental,1.0,3192
2013,Santa Catarina,Sul,Urbana,Total,Ensino Fundamental,0.7,3192
2013,Santa Catarina,Sul,Urbana,Pública,Ensino Fundamental,0.8,3192
2013,Santa Catarina,Sul,Urbana,Privada,Ensino Fundamental,0.1,3192
2013,Santa Catarina,Sul,Urbana,Municipal,Ensino Fundamental,0.6,3192
2013,Santa Catarina,Sul,Urbana,Federal,Ensino Fundamental,0.0,3192
2013,Santa Catarina,Sul,Urbana,Estadual,Ensino Fundamental,1.0,3192
2013,Rio Grande do Sul,Sul,Total,Total,Ensino Fundamental,1.2,3137
2013,Rio Grande do Sul,Sul,Total,Pública,Ensino Fundamental,1.4,3137
2013,Rio Grande do Sul,Sul,Total,Privada,Ensino Fundamental,0.1,3137
2013,Rio Grande do Sul,Sul,Total,Municipal,Ensino Fundamental,1.3,3137
2013,Rio Grande do Sul,Sul,Total,Federal,Ensino Fundamental,0.0,3137
2013,Rio Grande do Sul,Sul,Total,Estadual,Ensino Fundamental,1.5,3137
2013,Rio Grande do Sul,Sul,Rural,Total,Ensino Fundamental,1.3,3137
2013,Rio Grande do Sul,Sul,Rural,Pública,Ensino Fundamental,1.3,3137
2013,Rio Grande do Sul,Sul,Rural,Privada,Ensino Fundamental,0.0,3137
2013,Rio Grande do Sul,Sul,Rural,Municipal,Ensino Fundamental,1.1,3137
2013,Rio Grande do Sul,Sul,Rural,Estadual,Ensino Fundamental,2.0,3137
2013,Rio Grande do Sul,Sul,Urbana,Total,Ensino Fundamental,1.2,3137
2013,Rio Grande do Sul,Sul,Urbana,Pública,Ensino Fundamental,1.4,3137
2013,Rio Grande do Sul,Sul,Urbana,Privada,Ensino Fundamental,0.1,3137
2013,Rio Grande do Sul,Sul,Urbana,Municipal,Ensino Fundamental,1.3,3137
2013,Rio Grande do Sul,Sul,Urbana,Federal,Ensino Fundamental,0.0,3137
2013,Rio Grande do Sul,Sul,Urbana,Estadual,Ensino Fundamental,1.5,3137
2013,Mato Grosso do Sul,Centro-Oeste,Total,Total,Ensino Fundamental,2.2,2884
2013,Mato Grosso do Sul,Centro-Oeste,Total,Pública,Ensino Fundamental,2.4,2884
2013,Mato Grosso do Sul,Centro-Oeste,Total,Privada,Ensino Fundamental,0.1,2884
2013,Mato Grosso do Sul,Centro-Oeste,Total,Municipal,Ensino Fundamental,1.6,2884
2013,Mato Grosso do Sul,Centro-Oeste,Total,Federal,Ensino Fundamental,0.0,2884
2013,Mato Grosso do Sul,Centro-Oeste,Total,Estadual,Ensino Fundamental,3.7,2884
2013,Mato Grosso do Sul,Centro-Oeste,Rural,Total,Ensino Fundamental,3.2,2884
2013,Mato Grosso do Sul,Centro-Oeste,Rural,Pública,Ensino Fundamental,3.2,2884
2013,Mato Grosso do Sul,Centro-Oeste,Rural,Privada,Ensino Fundamental,0.0,2884
2013,Mato Grosso do Sul,Centro-Oeste,Rural,Municipal,Ensino Fundamental,3.4,2884
2013,Mato Grosso do Sul,Centro-Oeste,Rural,Estadual,Ensino Fundamental,2.4,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Total,Ensino Fundamental,2.0,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Pública,Ensino Fundamental,2.3,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Privada,Ensino Fundamental,0.2,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Municipal,Ensino Fundamental,1.2,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Federal,Ensino Fundamental,0.0,2884
2013,Mato Grosso do Sul,Centro-Oeste,Urbana,Estadual,Ensino Fundamental,3.8,2884
2013,Mato Grosso,Centro-Oeste,Total,Total,Ensino Fundamental,0.8,2883
2013,Mato Grosso,Centro-Oeste,Total,Pública,Ensino Fundamental,0.9,2883
2013,Mato Grosso,Centro-Oeste,Total,Privada,Ensino Fundamental,0.1,2883
2013,Mato Grosso,Centro-Oeste,Total,Municipal,Ensino Fundamental,1.0,2883
2013,Mato Grosso,Centro-Oeste,Total,Estadual,Ensino Fundamental,0.8,2883
2013,Mato Grosso,Centro-Oeste,Rural,Total,Ensino Fundamental,1.9,2883
2013,Mato Grosso,Centro-Oeste,Rural,Pública,Ensino Fundamental,1.9,2883
2013,Mato Grosso,Centro-Oeste,Rural,Privada,Ensino Fundamental,0.0,2883
2013,Mato Grosso,Centro-Oeste,Rural,Municipal,Ensino Fundamental,2.3,2883
2013,Mato Grosso,Centro-Oeste,Rural,Estadual,Ensino Fundamental,1.0,2883
2013,Mato Grosso,Centro-Oeste,Urbana,Total,Ensino Fundamental,0.6,2883
2013,Mato Grosso,Centro-Oeste,Urbana,Pública,Ensino Fundamental,0.7,2883
2013,Mato Grosso,Centro-Oeste,Urbana,Privada,Ensino Fundamental,0.1,2883
2013,Mato Grosso,Centro-Oeste,Urbana,Municipal,Ensino Fundamental,0.6,2883
2013,Mato Grosso,Centro-Oeste,Urbana,Estadual,Ensino Fundamental,0.7,2883
2013,Goiás,Centro-Oeste,Total,Total,Ensino Fundamental,1.5,2778
2013,Goiás,Centro-Oeste,Total,Pública,Ensino Fundamental,1.8,2778
2013,Goiás,Centro-Oeste,Total,Privada,Ensino Fundamental,0.2,2778
2013,Goiás,Centro-Oeste,Total,Municipal,Ensino Fundamental,1.3,2778
2013,Goiás,Centro-Oeste,Total,Federal,Ensino Fundamental,0.0,2778
2013,Goiás,Centro-Oeste,Total,Estadual,Ensino Fundamental,2.7,2778
2013,Goiás,Centro-Oeste,Rural,Total,Ensino Fundamental,1.8,2778
2013,Goiás,Centro-Oeste,Rural,Pública,Ensino Fundamental,1.8,2778
2013,Goiás,Centro-Oeste,Rural,Privada,Ensino Fundamental,0.3,2778
2013,Goiás,Centro-Oeste,Rural,Municipal,Ensino Fundamental,1.7,2778
2013,Goiás,Centro-Oeste,Rural,Estadual,Ensino Fundamental,2.1,2778
2013,Goiás,Centro-Oeste,Urbana,Total,Ensino Fundamental,1.5,2778
2013,Goiás,Centro-Oeste,Urbana,Pública,Ensino Fundamental,1.8,2778
2013,Goiás,Centro-Oeste,Urbana,Privada,Ensino Fundamental,0.2,2778
2013,Goiás,Centro-Oeste,Urbana,Municipal,Ensino Fundamental,1.3,2778
2013,Goiás,Centro-Oeste,Urbana,Federal,Ensino Fundamental,0.0,2778
2013,Goiás,Centro-Oeste,Urbana,Estadual,Ensino Fundamental,2.6,2778
2013,Distrito Federal,Centro-Oeste,Total,Total,Ensino Fundamental,1.2,5296
2013,Distrito Federal,Centro-Oeste,Total,Pública,Ensino Fundamental,1.5,5296
2013,Distrito Federal,Centro-Oeste,Total,Privada,Ensino Fundamental,0.0,5296
2013,Distrito Federal,Centro-Oeste,Total,Federal,Ensino Fundamental,0.0,5296
2013,Distrito Federal,Centro-Oeste,Total,Estadual,Ensino Fundamental,1.5,5296
2013,Distrito Federal,Centro-Oeste,Rural,Total,Ensino Fundamental,1.2,5296
2013,Distrito Federal,Centro-Oeste,Rural,Pública,Ensino Fundamental,1.2,5296
2013,Distrito Federal,Centro-Oeste,Rural,Privada,Ensino Fundamental,0.0,5296
2013,Distrito Federal,Centro-Oeste,Rural,Estadual,Ensino Fundamental,1.2,5296
2013,Distrito Federal,Centro-Oeste,Urbana,Total,Ensino Fundamental,1.1,5296
2013,Distrito Federal,Centro-Oeste,Urbana,Pública,Ensino Fundamental,1.5,5296
2013,Distrito Federal,Centro-Oeste,Urbana,Privada,Ensino Fundamental,0.0,5296
2013,Distrito Federal,Centro-Oeste,Urbana,Federal,Ensino Fundamental,0.0,5296
2013,Distrito Federal,Centro-Oeste,Urbana,Estadual,Ensino Fundamental,1.5,5296
2014,Brasil,Brasil,Total,Total,Ensino Fundamental,2.2,2989
2014,Brasil,Brasil,Total,Pública,Ensino Fundamental,2.6,2989
2014,Brasil,Brasil,Total,Privada,Ensino Fundamental,0.2,2989
2014,Brasil,Brasil,Total,Municipal,Ensino Fundamental,2.5,2989
2014,Brasil,Brasil,Total,Federal,Ensino Fundamental,0.1,2989
2014,Brasil,Brasil,Total,Estadual,Ensino Fundamental,2.7,2989
2014,Brasil,Brasil,Rural,Total,Ensino Fundamental,3.4,2989
2014,Brasil,Brasil,Rural,Pública,Ensino Fundamental,3.5,2989
2014,Brasil,Brasil,Rural,Privada,Ensino Fundamental,0.7,2989
2014,Brasil,Brasil,Rural,Municipal,Ensino Fundamental,3.4,2989
2014,Brasil,Brasil,Rural,Federal,Ensino Fundamental,0.0,2989
2014,Brasil,Brasil,Rural,Estadual,Ensino Fundamental,3.4,2989
2014,Brasil,Brasil,Urbana,Total,Ensino Fundamental,1.9,2989
2014,Brasil,Brasil,Urbana,Pública,Ensino Fundamental,2.4,2989
2014,Brasil,Brasil,Urbana,Privada,Ensino Fundamental,0.2,2989
2014,Brasil,Brasil,Urbana,Municipal,Ensino Fundamental,2.2,2989
2014,Brasil,Brasil,Urbana,Federal,Ensino Fundamental,0.1,2989
2014,Brasil,Brasil,Urbana,Estadual,Ensino Fundamental,2.7,2989
2014,Norte,Brasil,Total,Total,Ensino Fundamental,3.8,2284
2014,Norte,Brasil,Total,Pública,Ensino Fundamental,4.1,2284
2014,Norte,Brasil,Total,Privada,Ensino Fundamental,0.3,2284
2014,Norte,Brasil,Total,Municipal,Ensino Fundamental,4.0,2284
2014,Norte,Brasil,Total,Federal,Ensino Fundamental,0.2,2284
2014,Norte,Brasil,Total,Estadual,Ensino Fundamental,4.4,2284
2014,Norte,Brasil,Rural,Total,Ensino Fundamental,5.5,2284
2014,Norte,Brasil,Rural,Pública,Ensino Fundamental,5.5,2284
2014,Norte,Brasil,Rural,Privada,Ensino Fundamental,1.4,2284
2014,Norte,Brasil,Rural,Municipal,Ensino Fundamental,5.4,2284
2014,Norte,Brasil,Rural,Estadual,Ensino Fundamental,5.8,2284
2014,Norte,Brasil,Urbana,Total,Ensino Fundamental,3.2,2284
2014,Norte,Brasil,Urbana,Pública,Ensino Fundamental,3.5,2284
2014,Norte,Brasil,Urbana,Privada,Ensino Fundamental,0.3,2284
2014,Norte,Brasil,Urbana,Municipal,Ensino Fundamental,3.0,2284
2014,Norte,Brasil,Urbana,Federal,Ensino Fundamental,0.2,2284
2014,Norte,Brasil,Urbana,Estadual,Ensino Fundamental,4.1,2284
2014,Nordeste,Brasil,Total,Total,Ensino Fundamental,3.5,2039
2014,Nordeste,Brasil,Total,Pública,Ensino Fundamental,4.1,2039
2014,Nordeste,Brasil,Total,Privada,Ensino Fundamental,0.4,2039
2014,Nordeste,Brasil,Total,Municipal,Ensino Fundamental,3.9,2039
2014,Nordeste,Brasil,Total,Federal,Ensino Fundamental,0.1,2039
2014,Nordeste,Brasil,Total,Estadual,Ensino Fundamental,5.7,2039
2014,Nordeste,Brasil,Rural,Total,Ensino Fundamental,3.5,2039
2014,Nordeste,Brasil,Rural,Pública,Ensino Fundamental,3.5,2039
2014,Nordeste,Brasil,Rural,Privada,Ensino Fundamental,0.9,2039
2014,Nordeste,Brasil,Rural,Municipal,Ensino Fundamental,3.5,2039
2014,Nordeste,Brasil,Rural,Federal,Ensino Fundamental,0.0,2039
2014,Nordeste,Brasil,Rural,Estadual,Ensino Fundamental,5.5,2039
2014,Nordeste,Brasil,Urbana,Total,Ensino Fundamental,3.5,2039
2014,Nordeste,Brasil,Urbana,Pública,Ensino Fundamental,4.4,2039
2014,Nordeste,Brasil,Urbana,Privada,Ensino Fundamental,0.4,2039
2014,Nordeste,Brasil,Urbana,Municipal,Ensino Fundamental,4.1,2039
2014,Nordeste,Brasil,Urbana,Federal,Ensino Fundamental,0.1,2039
2014,Nordeste,Brasil,Urbana,Estadual,Ensino Fundamental,5.8,2039
2014,Sudeste,Brasil,Total,Total,Ensino Fundamental,1.2,3439
2014,Sudeste,Brasil,Total,Pública,Ensino Fundamental,1.4,3439
2014,Sudeste,Brasil,Total,Privada,Ensino Fundamental,0.1,3439
2014,Sudeste,Brasil,Total,Municipal,Ensino Fundamental,1.0,3439
2014,Sudeste,Brasil,Total,Federal,Ensino Fundamental,0.0,3439
2014,Sudeste,Brasil,Total,Estadual,Ensino Fundamental,1.8,3439
2014,Sudeste,Brasil,Rural,Total,Ensino Fundamental,1.0,3439
2014,Sudeste,Brasil,Rural,Pública,Ensino Fundamental,1.0,3439
2014,Sudeste,Brasil,Rural,Privada,Ensino Fundamental,0.5,3439
2014,Sudeste,Brasil,Rural,Municipal,Ensino Fundamental,0.8,3439
2014,Sudeste,Brasil,Rural,Estadual,Ensino Fundamental,1.6,3439
2014,Sudeste,Brasil,Urbana,Total,Ensino Fundamental,1.1,3439
2014,Sudeste,Brasil,Urbana,Pública,Ensino Fundamental,1.4,3439
2014,Sudeste,Brasil,Urbana,Privada,Ensino Fundamental,0.1,3439
2014,Sudeste,Brasil,Urbana,Municipal,Ensino Fundamental,1.1,3439
2014,Sudeste,Brasil,Urbana,Federal,Ensino Fundamental,0.0,3439
2014,Sudeste,Brasil,Urbana,Estadual,Ensino Fundamental,1.9,3439
2014,Sul,Brasil,Total,Total,Ensino Fundamental,1.1,3277
2014,Sul,Brasil,Total,Pública,Ensino Fundamental,1.2,3277
2014,Sul,Brasil,Total,Privada,Ensino Fundamental,0.0,3277
2014,Sul,Brasil,Total,Municipal,Ensino Fundamental,0.6,3277
2014,Sul,Brasil,Total,Federal,Ensino Fundamental,0.1,3277
2014,Sul,Brasil,Total,Estadual,Ensino Fundamental,2.0,3277
2014,Sul,Brasil,Rural,Total,Ensino Fundamental,1.1,3277
2014,Sul,Brasil,Rural,Pública,Ensino Fundamental,1.1,3277
2014,Sul,Brasil,Rural,Privada,Ensino Fundamental,0.5,3277
2014,Sul,Brasil,Rural,Municipal,Ensino Fundamental,0.6,3277
2014,Sul,Brasil,Rural,Estadual,Ensino Fundamental,2.0,3277
2014,Sul,Brasil,Urbana,Total,Ensino Fundamental,1.1,3277
2014,Sul,Brasil,Urbana,Pública,Ensino Fundamental,1.3,3277
2014,Sul,Brasil,Urbana,Privada,Ensino Fundamental,0.0,3277
2014,Sul,Brasil,Urbana,Municipal,Ensino Fundamental,0.6,3277
2014,Sul,Brasil,Urbana,Federal,Ensino Fundamental,0.1,3277
2014,Sul,Brasil,Urbana,Estadual,Ensino Fundamental,2.0,3277
2014,Centro-Oeste,Brasil,Total,Total,Ensino Fundamental,1.4,3367
2014,Centro-Oeste,Brasil,Total,Pública,Ensino Fundamental,1.6,3367
2014,Centro-Oeste,Brasil,Total,Privada,Ensino Fundamental,0.1,3367
2014,Centro-Oeste,Brasil,Total,Municipal,Ensino Fundamental,1.2,3367
2014,Centro-Oeste,Brasil,Total,Federal,Ensino Fundamental,0.1,3367
2014,Centro-Oeste,Brasil,Total,Estadual,Ensino Fundamental,2.0,3367
2014,Centro-Oeste,Brasil,Rural,Total,Ensino Fundamental,2.1,3367
2014,Centro-Oeste,Brasil,Rural,Pública,Ensino Fundamental,2.1,3367
2014,Centro-Oeste,Brasil,Rural,Privada,Ensino Fundamental,0.0,3367
2014,Centro-Oeste,Brasil,Rural,Municipal,Ensino Fundamental,2.3,3367
2014,Centro-Oeste,Brasil,Rural,Estadual,Ensino Fundamental,1.6,3367
2014,Centro-Oeste,Brasil,Urbana,Total,Ensino Fundamental,1.3,3367
2014,Centro-Oeste,Brasil,Urbana,Pública,Ensino Fundamental,1.6,3367
2014,Centro-Oeste,Brasil,Urbana,Privada,Ensino Fundamental,0.1,3367
2014,Centro-Oeste,Brasil,Urbana,Municipal,Ensino Fundamental,1.1,3367
2014,Centro-Oeste,Brasil,Urbana,Federal,Ensino Fundamental,0.1,3367
2014,Centro-Oeste,Brasil,Urbana,Estadual,Ensino Fundamental,2.0,3367
2014,Rondônia,Norte,Total,Total,Ensino Fundamental,2.4,2368
2014,Rondônia,Norte,Total,Pública,Ensino Fundamental,2.6,2368
2014,Rondônia,Norte,Total,Privada,Ensino Fundamental,0.1,2368
2014,Rondônia,Norte,Total,Municipal,Ensino Fundamental,2.1,2368
2014,Rondônia,Norte,Total,Estadual,Ensino Fundamental,3.2,2368
2014,Rondônia,Norte,Rural,Total,Ensino Fundamental,3.8,2368
2014,Rondônia,Norte,Rural,Pública,Ensino Fundamental,3.8,2368
2014,Rondônia,Norte,Rural,Privada,Ensino Fundamental,0.2,2368
2014,Rondônia,Norte,Rural,Municipal,Ensino Fundamental,3.1,2368
2014,Rondônia,Norte,Rural,Estadual,Ensino Fundamental,6.7,2368
2014,Rondônia,Norte,Urbana,Total,Ensino Fundamental,2.0,2368
2014,Rondônia,Norte,Urbana,Pública,Ensino Fundamental,2.2,2368
2014,Rondônia,Norte,Urbana,Privada,Ensino Fundamental,0.2,2368
2014,Rondônia,Norte,Urbana,Municipal,Ensino Fundamental,1.3,2368
2014,Rondônia,Norte,Urbana,Estadual,Ensino Fundamental,2.9,2368
2014,Acre,Norte,Total,Total,Ensino Fundamental,2.7,2462
2014,Acre,Norte,Total,Pública,Ensino Fundamental,2.8,2462
2014,Acre,Norte,Total,Privada,Ensino Fundamental,0.1,2462
2014,Acre,Norte,Total,Municipal,Ensino Fundamental,2.7,2462
2014,Acre,Norte,Total,Federal,Ensino Fundamental,0.0,2462
2014,Acre,Norte,Total,Estadual,Ensino Fundamental,2.9,2462
2014,Acre,Norte,Rural,Total,Ensino Fundamental,5.2,2462
2014,Acre,Norte,Rural,Pública,Ensino Fundamental,5.2,2462
2014,Acre,Norte,Rural,Municipal,Ensino Fundamental,4.3,2462
2014,Acre,Norte,Rural,Estadual,Ensino Fundamental,6.0,2462
2014,Acre,Norte,Urbana,Total,Ensino Fundamental,1.5,2462
2014,Acre,Norte,Urbana,Pública,Ensino Fundamental,1.6,2462
2014,Acre,Norte,Urbana,Privada,Ensino Fundamental,0.1,2462
2014,Acre,Norte,Urbana,Municipal,Ensino Fundamental,1.3,2462
2014,Acre,Norte,Urbana,Federal,Ensino Fundamental,0.0,2462
2014,Acre,Norte,Urbana,Estadual,Ensino Fundamental,1.8,2462
2014,Amazonas,Norte,Total,Total,Ensino Fundamental,4.3,2512
2014,Amazonas,Norte,Total,Pública,Ensino Fundamental,4.7,2512
2014,Amazonas,Norte,Total,Privada,Ensino Fundamental,0.3,2512
2014,Amazonas,Norte,Total,Municipal,Ensino Fundamental,4.8,2512
2014,Amazonas,Norte,Total,Federal,Ensino Fundamental,0.0,2512
2014,Amazonas,Norte,Total,Estadual,Ensino Fundamental,4.4,2512
